store,date,sales
6,2013-09-05,1662
6,2013-09-06,1880
6,2013-09-07,2022
6,2013-09-08,2106
6,2013-09-09,1348
6,2013-09-10,1639
6,2013-09-11,1639
6,2013-09-12,1784
6,2013-09-13,1815
6,2013-09-14,2028
6,2013-09-15,2040
6,2013-09-16,1386
6,2013-09-17,1612
6,2013-09-18,1593
6,2013-09-19,1750
6,2013-09-20,1843
6,2013-09-21,1960
6,2013-09-22,2089
6,2013-09-23,1338
6,2013-09-24,1592
6,2013-09-25,1660
6,2013-09-26,1758
6,2013-09-27,1834
6,2013-09-28,1927
6,2013-09-29,2085
6,2013-09-30,1388
6,2013-10-01,1465
6,2013-10-02,1504
6,2013-10-03,1609
6,2013-10-04,1749
6,2013-10-05,1808
6,2013-10-06,1836
6,2013-10-07,1342
6,2013-10-08,1497
6,2013-10-09,1456
6,2013-10-10,1649
6,2013-10-11,1710
6,2013-10-12,1796
6,2013-10-13,2010
6,2013-10-14,1241
6,2013-10-15,1485
6,2013-10-16,1533
6,2013-10-17,1664
6,2013-10-18,1706
6,2013-10-19,1820
6,2013-10-20,1914
6,2013-10-21,1304
6,2013-10-22,1541
6,2013-10-23,1503
6,2013-10-24,1536
6,2013-10-25,1755
6,2013-10-26,1918
6,2013-10-27,1983
6,2013-10-28,1257
6,2013-10-29,1507
6,2013-10-30,1491
6,2013-10-31,1628
6,2013-11-01,1766
6,2013-11-02,1909
6,2013-11-03,2081
6,2013-11-04,1376
6,2013-11-05,1610
6,2013-11-06,1639
6,2013-11-07,1810
6,2013-11-08,1918
6,2013-11-09,2061
6,2013-11-10,2025
6,2013-11-11,1408
6,2013-11-12,1652
6,2013-11-13,1623
6,2013-11-14,1710
6,2013-11-15,1914
6,2013-11-16,1942
6,2013-11-17,2135
6,2013-11-18,1367
6,2013-11-19,1645
6,2013-11-20,1580
6,2013-11-21,1750
6,2013-11-22,1880
6,2013-11-23,1983
6,2013-11-24,2081
6,2013-11-25,1378
6,2013-11-26,1559
6,2013-11-27,1652
6,2013-11-28,1677
6,2013-11-29,1795
6,2013-11-30,2033
6,2013-12-01,1407
6,2013-12-02,969
6,2013-12-03,1193
6,2013-12-04,1176
6,2013-12-05,1252
6,2013-12-06,1349
6,2013-12-07,1359
6,2013-12-08,1468
6,2013-12-09,986
6,2013-12-10,1147
6,2013-12-11,1131
6,2013-12-12,1261
6,2013-12-13,1307
6,2013-12-14,1392
6,2013-12-15,1544
6,2013-12-16,995
6,2013-12-17,1047
6,2013-12-18,1158
6,2013-12-19,1205
6,2013-12-20,1332
6,2013-12-21,1334
6,2013-12-22,1564
6,2013-12-23,977
6,2013-12-24,1124
6,2013-12-25,1189
6,2013-12-26,1161
6,2013-12-27,1262
6,2013-12-28,1412
6,2013-12-29,1400
6,2013-12-30,979
6,2013-12-31,1168
6,2014-01-01,1238
6,2014-01-02,1305
6,2014-01-03,1330
6,2014-01-04,1401
6,2014-01-05,1503
6,2014-01-06,1024
6,2014-01-07,1183
6,2014-01-08,1226
6,2014-01-09,1304
6,2014-01-10,1343
6,2014-01-11,1467
6,2014-01-12,1532
6,2014-01-13,979
6,2014-01-14,1183
6,2014-01-15,1245
6,2014-01-16,1359
6,2014-01-17,1401
6,2014-01-18,1419
6,2014-01-19,1490
6,2014-01-20,1029
6,2014-01-21,1211
6,2014-01-22,1172
6,2014-01-23,1191
6,2014-01-24,1388
6,2014-01-25,1488
6,2014-01-26,1543
6,2014-01-27,1041
6,2014-01-28,1219
6,2014-01-29,1193
6,2014-01-30,1303
6,2014-01-31,1397
6,2014-02-01,1552
6,2014-02-02,1687
6,2014-02-03,1159
6,2014-02-04,1321
6,2014-02-05,1340
6,2014-02-06,1456
6,2014-02-07,1482
6,2014-02-08,1627
6,2014-02-09,1722
6,2014-02-10,1176
6,2014-02-11,1298
6,2014-02-12,1360
6,2014-02-13,1385
6,2014-02-14,1492
6,2014-02-15,1600
6,2014-02-16,1694
6,2014-02-17,1135
6,2014-02-18,1304
6,2014-02-19,1381
6,2014-02-20,1476
6,2014-02-21,1556
6,2014-02-22,1597
6,2014-02-23,1693
6,2014-02-24,1196
6,2014-02-25,1316
6,2014-02-26,1344
6,2014-02-27,1438
6,2014-02-28,1498
6,2014-03-01,1896
6,2014-03-02,1985
6,2014-03-03,1405
6,2014-03-04,1589
6,2014-03-05,1640
6,2014-03-06,1671
6,2014-03-07,1865
6,2014-03-08,1856
6,2014-03-09,2067
6,2014-03-10,1406
6,2014-03-11,1640
6,2014-03-12,1536
6,2014-03-13,1725
6,2014-03-14,1841
6,2014-03-15,1957
6,2014-03-16,2121
6,2014-03-17,1317
6,2014-03-18,1563
6,2014-03-19,1633
6,2014-03-20,1682
6,2014-03-21,1808
6,2014-03-22,1959
6,2014-03-23,1945
6,2014-03-24,1337
6,2014-03-25,1610
6,2014-03-26,1550
6,2014-03-27,1758
6,2014-03-28,1820
6,2014-03-29,2029
6,2014-03-30,2036
6,2014-03-31,1402
6,2014-04-01,1899
6,2014-04-02,1810
6,2014-04-03,1916
6,2014-04-04,2109
6,2014-04-05,2269
6,2014-04-06,2420
6,2014-04-07,1553
6,2014-04-08,1861
6,2014-04-09,1946
6,2014-04-10,1993
6,2014-04-11,2107
6,2014-04-12,2265
6,2014-04-13,2353
6,2014-04-14,1594
6,2014-04-15,1829
6,2014-04-16,1918
6,2014-04-17,2000
6,2014-04-18,2106
6,2014-04-19,2255
6,2014-04-20,2362
6,2014-04-21,1597
6,2014-04-22,1835
6,2014-04-23,1907
6,2014-04-24,2019
6,2014-04-25,2098
6,2014-04-26,2266
6,2014-04-27,2329
6,2014-04-28,1583
6,2014-04-29,1889
6,2014-04-30,1854
6,2014-05-01,2187
6,2014-05-02,2249
6,2014-05-03,2438
6,2014-05-04,2593
6,2014-05-05,1661
6,2014-05-06,2040
6,2014-05-07,2021
6,2014-05-08,2181
6,2014-05-09,2317
6,2014-05-10,2416
6,2014-05-11,2547
6,2014-05-12,1719
6,2014-05-13,2009
6,2014-05-14,2004
6,2014-05-15,2141
6,2014-05-16,2216
6,2014-05-17,2400
6,2014-05-18,2571
6,2014-05-19,1700
6,2014-05-20,1956
6,2014-05-21,2035
6,2014-05-22,2147
6,2014-05-23,2290
6,2014-05-24,2504
6,2014-05-25,2554
6,2014-05-26,1742
6,2014-05-27,1982
6,2014-05-28,2011
6,2014-05-29,2100
6,2014-05-30,2370
6,2014-05-31,2363
6,2014-06-01,2717
6,2014-06-02,1775
6,2014-06-03,2123
6,2014-06-04,2134
6,2014-06-05,2268
6,2014-06-06,2387
6,2014-06-07,2483
6,2014-06-08,2812
6,2014-06-09,1824
6,2014-06-10,2103
6,2014-06-11,2173
6,2014-06-12,2280
6,2014-06-13,2456
6,2014-06-14,2548
6,2014-06-15,2733
6,2014-06-16,1880
6,2014-06-17,2083
6,2014-06-18,2108
6,2014-06-19,2309
6,2014-06-20,2404
6,2014-06-21,2583
6,2014-06-22,2706
6,2014-06-23,1907
6,2014-06-24,2214
6,2014-06-25,2040
6,2014-06-26,2298
6,2014-06-27,2440
6,2014-06-28,2490
6,2014-06-29,2786
6,2014-06-30,1810
6,2014-07-01,2349
6,2014-07-02,2266
6,2014-07-03,2391
6,2014-07-04,2558
6,2014-07-05,2654
6,2014-07-06,2863
6,2014-07-07,1991
6,2014-07-08,2334
6,2014-07-09,2185
6,2014-07-10,2440
6,2014-07-11,2525
6,2014-07-12,2714
6,2014-07-13,3004
6,2014-07-14,1915
6,2014-07-15,2254
6,2014-07-16,2269
6,2014-07-17,2395
6,2014-07-18,2602
6,2014-07-19,2721
6,2014-07-20,2903
6,2014-07-21,1873
6,2014-07-22,2268
6,2014-07-23,2225
6,2014-07-24,2413
6,2014-07-25,2551
6,2014-07-26,2802
6,2014-07-27,2910
6,2014-07-28,1889
6,2014-07-29,2207
6,2014-07-30,2245
6,2014-07-31,2448
6,2014-08-01,2165
6,2014-08-02,2442
6,2014-08-03,2521
6,2014-08-04,1669
6,2014-08-05,2016
6,2014-08-06,2004
6,2014-08-07,2062
6,2014-08-08,2351
6,2014-08-09,2404
6,2014-08-10,2617
6,2014-08-11,1686
6,2014-08-12,2001
6,2014-08-13,1925
6,2014-08-14,2074
6,2014-08-15,2322
6,2014-08-16,2484
6,2014-08-17,2577
6,2014-08-18,1676
6,2014-08-19,2043
6,2014-08-20,1977
6,2014-08-21,2076
6,2014-08-22,2117
6,2014-08-23,2399
6,2014-08-24,2616
6,2014-08-25,1769
6,2014-08-26,2091
6,2014-08-27,1955
6,2014-08-28,2163
6,2014-08-29,2255
6,2014-08-30,2414
6,2014-08-31,2603
6,2014-09-01,1589
6,2014-09-02,1906
6,2014-09-03,1877
6,2014-09-04,2014
6,2014-09-05,2212
6,2014-09-06,2258
6,2014-09-07,2379
6,2014-09-08,1618
6,2014-09-09,1886
6,2014-09-10,1838
6,2014-09-11,1857
6,2014-09-12,2044
6,2014-09-13,2274
6,2014-09-14,2294
6,2014-09-15,1676
6,2014-09-16,1869
6,2014-09-17,1825
6,2014-09-18,1965
6,2014-09-19,2096
6,2014-09-20,2279
6,2014-09-21,2408
6,2014-09-22,1660
6,2014-09-23,1880
6,2014-09-24,1931
6,2014-09-25,2007
6,2014-09-26,2010
6,2014-09-27,2239
6,2014-09-28,2414
6,2014-09-29,1587
6,2014-09-30,1872
6,2014-10-01,1760
6,2014-10-02,1811
6,2014-10-03,1998
6,2014-10-04,2065
6,2014-10-05,2177
6,2014-10-06,1465
6,2014-10-07,1687
6,2014-10-08,1764
6,2014-10-09,1767
6,2014-10-10,2001
6,2014-10-11,2074
6,2014-10-12,2158
6,2014-10-13,1509
6,2014-10-14,1719
6,2014-10-15,1691
6,2014-10-16,1766
6,2014-10-17,1994
6,2014-10-18,2101
6,2014-10-19,2241
6,2014-10-20,1403
6,2014-10-21,1762
6,2014-10-22,1769
6,2014-10-23,1807
6,2014-10-24,1987
6,2014-10-25,2104
6,2014-10-26,2195
6,2014-10-27,1478
6,2014-10-28,1729
6,2014-10-29,1760
6,2014-10-30,1847
6,2014-10-31,2001
6,2014-11-01,2207
6,2014-11-02,2391
6,2014-11-03,1594
6,2014-11-04,1841
6,2014-11-05,1847
6,2014-11-06,1936
6,2014-11-07,2200
6,2014-11-08,2252
6,2014-11-09,2437
6,2014-11-10,1548
6,2014-11-11,1814
6,2014-11-12,1854
6,2014-11-13,2009
6,2014-11-14,2103
6,2014-11-15,2223
6,2014-11-16,2350
6,2014-11-17,1630
6,2014-11-18,1836
6,2014-11-19,1856
6,2014-11-20,1973
6,2014-11-21,2010
6,2014-11-22,2240
6,2014-11-23,2377
6,2014-11-24,1577
6,2014-11-25,1818
6,2014-11-26,1817
6,2014-11-27,2023
6,2014-11-28,2152
6,2014-11-29,2253
6,2014-11-30,2380
6,2014-12-01,1158
6,2014-12-02,1294
6,2014-12-03,1296
6,2014-12-04,1415
6,2014-12-05,1556
6,2014-12-06,1673
6,2014-12-07,1687
6,2014-12-08,1201
6,2014-12-09,1355
6,2014-12-10,1352
6,2014-12-11,1480
6,2014-12-12,1541
6,2014-12-13,1662
6,2014-12-14,1695
6,2014-12-15,1145
6,2014-12-16,1352
6,2014-12-17,1358
6,2014-12-18,1418
6,2014-12-19,1541
6,2014-12-20,1586
6,2014-12-21,1701
6,2014-12-22,1109
6,2014-12-23,1333
6,2014-12-24,1344
6,2014-12-25,1397
6,2014-12-26,1500
6,2014-12-27,1679
6,2014-12-28,1701
6,2014-12-29,1113
6,2014-12-30,1335
6,2014-12-31,1376
6,2015-01-01,1325
6,2015-01-02,1439
6,2015-01-03,1503
6,2015-01-04,1634
6,2015-01-05,1084
6,2015-01-06,1257
6,2015-01-07,1264
6,2015-01-08,1313
6,2015-01-09,1434
6,2015-01-10,1493
6,2015-01-11,1541
6,2015-01-12,1105
6,2015-01-13,1259
6,2015-01-14,1267
6,2015-01-15,1264
6,2015-01-16,1351
6,2015-01-17,1492
6,2015-01-18,1579
6,2015-01-19,1102
6,2015-01-20,1220
6,2015-01-21,1221
6,2015-01-22,1313
6,2015-01-23,1480
6,2015-01-24,1537
6,2015-01-25,1663
6,2015-01-26,1110
6,2015-01-27,1225
6,2015-01-28,1199
6,2015-01-29,1376
6,2015-01-30,1456
6,2015-01-31,1501
6,2015-02-01,1774
6,2015-02-02,1181
6,2015-02-03,1375
6,2015-02-04,1323
6,2015-02-05,1457
6,2015-02-06,1612
6,2015-02-07,1652
6,2015-02-08,1804
6,2015-02-09,1178
6,2015-02-10,1364
6,2015-02-11,1406
6,2015-02-12,1486
6,2015-02-13,1566
6,2015-02-14,1669
6,2015-02-15,1799
6,2015-02-16,1227
6,2015-02-17,1363
6,2015-02-18,1397
6,2015-02-19,1435
6,2015-02-20,1545
6,2015-02-21,1689
6,2015-02-22,1784
6,2015-02-23,1194
6,2015-02-24,1332
6,2015-02-25,1438
6,2015-02-26,1461
6,2015-02-27,1536
6,2015-02-28,1626
6,2015-03-01,2150
6,2015-03-02,1430
6,2015-03-03,1695
6,2015-03-04,1659
6,2015-03-05,1861
6,2015-03-06,1820
6,2015-03-07,2042
6,2015-03-08,2102
6,2015-03-09,1508
6,2015-03-10,1658
6,2015-03-11,1670
6,2015-03-12,1827
6,2015-03-13,1898
6,2015-03-14,1990
6,2015-03-15,2176
6,2015-03-16,1493
6,2015-03-17,1675
6,2015-03-18,1695
6,2015-03-19,1721
6,2015-03-20,1969
6,2015-03-21,2059
6,2015-03-22,2228
6,2015-03-23,1455
6,2015-03-24,1656
6,2015-03-25,1619
6,2015-03-26,1742
6,2015-03-27,1937
6,2015-03-28,2047
6,2015-03-29,2171
6,2015-03-30,1433
6,2015-03-31,1676
6,2015-04-01,1924
6,2015-04-02,2078
6,2015-04-03,2202
6,2015-04-04,2259
6,2015-04-05,2501
6,2015-04-06,1655
6,2015-04-07,1944
6,2015-04-08,1955
6,2015-04-09,2049
6,2015-04-10,2213
6,2015-04-11,2407
6,2015-04-12,2429
6,2015-04-13,1648
6,2015-04-14,1872
6,2015-04-15,1944
6,2015-04-16,2058
6,2015-04-17,2203
6,2015-04-18,2397
6,2015-04-19,2501
6,2015-04-20,1634
6,2015-04-21,1945
6,2015-04-22,1903
6,2015-04-23,2063
6,2015-04-24,2308
6,2015-04-25,2350
6,2015-04-26,2519
6,2015-04-27,1620
6,2015-04-28,1914
6,2015-04-29,1918
6,2015-04-30,2053
6,2015-05-01,2350
6,2015-05-02,2527
6,2015-05-03,2683
6,2015-05-04,1757
6,2015-05-05,2097
6,2015-05-06,2043
6,2015-05-07,2199
6,2015-05-08,2380
6,2015-05-09,2525
6,2015-05-10,2703
6,2015-05-11,1784
6,2015-05-12,2035
6,2015-05-13,2063
6,2015-05-14,2236
6,2015-05-15,2294
6,2015-05-16,2595
6,2015-05-17,2684
6,2015-05-18,1778
6,2015-05-19,2078
6,2015-05-20,2178
6,2015-05-21,2233
6,2015-05-22,2383
6,2015-05-23,2537
6,2015-05-24,2735
6,2015-05-25,1766
6,2015-05-26,2060
6,2015-05-27,2054
6,2015-05-28,2212
6,2015-05-29,2396
6,2015-05-30,2502
6,2015-05-31,2662
6,2015-06-01,1886
6,2015-06-02,2273
6,2015-06-03,2238
6,2015-06-04,2457
6,2015-06-05,2578
6,2015-06-06,2709
6,2015-06-07,2812
6,2015-06-08,1927
6,2015-06-09,2202
6,2015-06-10,2153
6,2015-06-11,2334
6,2015-06-12,2640
6,2015-06-13,2761
6,2015-06-14,2792
6,2015-06-15,1862
6,2015-06-16,2227
6,2015-06-17,2195
6,2015-06-18,2412
6,2015-06-19,2593
6,2015-06-20,2653
6,2015-06-21,2765
6,2015-06-22,1878
6,2015-06-23,2245
6,2015-06-24,2096
6,2015-06-25,2315
6,2015-06-26,2481
6,2015-06-27,2685
6,2015-06-28,2848
6,2015-06-29,1917
6,2015-06-30,2269
6,2015-07-01,2394
6,2015-07-02,2496
6,2015-07-03,2676
6,2015-07-04,2770
6,2015-07-05,2991
6,2015-07-06,1999
6,2015-07-07,2366
6,2015-07-08,2329
6,2015-07-09,2507
6,2015-07-10,2772
6,2015-07-11,2945
6,2015-07-12,2944
6,2015-07-13,2077
6,2015-07-14,2387
6,2015-07-15,2409
6,2015-07-16,2551
6,2015-07-17,2738
6,2015-07-18,2812
6,2015-07-19,2915
6,2015-07-20,2002
6,2015-07-21,2409
6,2015-07-22,2364
6,2015-07-23,2659
6,2015-07-24,2760
6,2015-07-25,2950
6,2015-07-26,3024
6,2015-07-27,2025
6,2015-07-28,2341
6,2015-07-29,2319
6,2015-07-30,2546
6,2015-07-31,2646
6,2015-08-01,2462
6,2015-08-02,2806
6,2015-08-03,1749
6,2015-08-04,2042
6,2015-08-05,2128
6,2015-08-06,2165
6,2015-08-07,2360
6,2015-08-08,2454
6,2015-08-09,2669
6,2015-08-10,1759
6,2015-08-11,2024
6,2015-08-12,2039
6,2015-08-13,2224
6,2015-08-14,2439
6,2015-08-15,2571
6,2015-08-16,2654
6,2015-08-17,1735
6,2015-08-18,2065
6,2015-08-19,2118
6,2015-08-20,2243
6,2015-08-21,2432
6,2015-08-22,2459
6,2015-08-23,2717
6,2015-08-24,1722
6,2015-08-25,2032
6,2015-08-26,2049
6,2015-08-27,2222
6,2015-08-28,2382
6,2015-08-29,2520
6,2015-08-30,2692
6,2015-08-31,1892
6,2015-09-01,1897
6,2015-09-02,2004
6,2015-09-03,2120
6,2015-09-04,2240
6,2015-09-05,2445
6,2015-09-06,2506
6,2015-09-07,1701
6,2015-09-08,1956
6,2015-09-09,1947
6,2015-09-10,1998
6,2015-09-11,2324
6,2015-09-12,2262
6,2015-09-13,2444
6,2015-09-14,1654
6,2015-09-15,2005
6,2015-09-16,1949
6,2015-09-17,2082
6,2015-09-18,2213
6,2015-09-19,2395
6,2015-09-20,2498
6,2015-09-21,1677
6,2015-09-22,1947
6,2015-09-23,1920
6,2015-09-24,2069
6,2015-09-25,2164
6,2015-09-26,2310
6,2015-09-27,2517
6,2015-09-28,1655
6,2015-09-29,1941
6,2015-09-30,1978
6,2015-10-01,2009
6,2015-10-02,2024
6,2015-10-03,2136
6,2015-10-04,2252
6,2015-10-05,1513
6,2015-10-06,1774
6,2015-10-07,1810
6,2015-10-08,1940
6,2015-10-09,2146
6,2015-10-10,2213
6,2015-10-11,2293
6,2015-10-12,1579
6,2015-10-13,1805
6,2015-10-14,1779
6,2015-10-15,1924
6,2015-10-16,2095
6,2015-10-17,2145
6,2015-10-18,2297
6,2015-10-19,1548
6,2015-10-20,1813
6,2015-10-21,1805
6,2015-10-22,1999
6,2015-10-23,1995
6,2015-10-24,2241
6,2015-10-25,2368
6,2015-10-26,1480
6,2015-10-27,1798
6,2015-10-28,1822
6,2015-10-29,1941
6,2015-10-30,2083
6,2015-10-31,2235
6,2015-11-01,2467
6,2015-11-02,1642
6,2015-11-03,1904
6,2015-11-04,1938
6,2015-11-05,2021
6,2015-11-06,2205
6,2015-11-07,2341
6,2015-11-08,2375
6,2015-11-09,1650
6,2015-11-10,1970
6,2015-11-11,1973
6,2015-11-12,2113
6,2015-11-13,2242
6,2015-11-14,2514
6,2015-11-15,2409
6,2015-11-16,1696
6,2015-11-17,1998
6,2015-11-18,1868
6,2015-11-19,2078
6,2015-11-20,2230
6,2015-11-21,2364
6,2015-11-22,2477
6,2015-11-23,1658
6,2015-11-24,1970
6,2015-11-25,1941
6,2015-11-26,2121
6,2015-11-27,2277
6,2015-11-28,2346
6,2015-11-29,2543
6,2015-11-30,1634
6,2015-12-01,1374
6,2015-12-02,1371
6,2015-12-03,1469
6,2015-12-04,1599
6,2015-12-05,1698
6,2015-12-06,1839
6,2015-12-07,1200
6,2015-12-08,1391
6,2015-12-09,1404
6,2015-12-10,1426
6,2015-12-11,1587
6,2015-12-12,1741
6,2015-12-13,1763
6,2015-12-14,1135
6,2015-12-15,1458
6,2015-12-16,1321
6,2015-12-17,1560
6,2015-12-18,1607
6,2015-12-19,1609
6,2015-12-20,1748
6,2015-12-21,1236
6,2015-12-22,1361
6,2015-12-23,1349
6,2015-12-24,1517
6,2015-12-25,1624
6,2015-12-26,1701
6,2015-12-27,1826
6,2015-12-28,1245
6,2015-12-29,1371
6,2015-12-30,1387
6,2015-12-31,1467
6,2016-01-01,1498
6,2016-01-02,1585
6,2016-01-03,1743
6,2016-01-04,1172
6,2016-01-05,1369
6,2016-01-06,1397
6,2016-01-07,1394
6,2016-01-08,1532
6,2016-01-09,1614
6,2016-01-10,1675
6,2016-01-11,1161
6,2016-01-12,1330
6,2016-01-13,1348
6,2016-01-14,1467
6,2016-01-15,1626
6,2016-01-16,1628
6,2016-01-17,1728
6,2016-01-18,1160
6,2016-01-19,1338
6,2016-01-20,1357
6,2016-01-21,1329
6,2016-01-22,1514
6,2016-01-23,1690
6,2016-01-24,1669
6,2016-01-25,1154
6,2016-01-26,1276
6,2016-01-27,1429
6,2016-01-28,1461
6,2016-01-29,1481
6,2016-01-30,1604
6,2016-01-31,1747
6,2016-02-01,1342
6,2016-02-02,1508
6,2016-02-03,1580
6,2016-02-04,1508
6,2016-02-05,1662
6,2016-02-06,1843
6,2016-02-07,1893
6,2016-02-08,1316
6,2016-02-09,1494
6,2016-02-10,1457
6,2016-02-11,1542
6,2016-02-12,1699
6,2016-02-13,1789
6,2016-02-14,1922
6,2016-02-15,1326
6,2016-02-16,1475
6,2016-02-17,1481
6,2016-02-18,1543
6,2016-02-19,1678
6,2016-02-20,1848
6,2016-02-21,1904
6,2016-02-22,1299
6,2016-02-23,1536
6,2016-02-24,1507
6,2016-02-25,1562
6,2016-02-26,1653
6,2016-02-27,1852
6,2016-02-28,1954
6,2016-02-29,1293
6,2016-03-01,1826
6,2016-03-02,1879
6,2016-03-03,1995
6,2016-03-04,2144
6,2016-03-05,2225
6,2016-03-06,2295
6,2016-03-07,1556
6,2016-03-08,1726
6,2016-03-09,1801
6,2016-03-10,1955
6,2016-03-11,2074
6,2016-03-12,2132
6,2016-03-13,2245
6,2016-03-14,1554
6,2016-03-15,1756
6,2016-03-16,1775
6,2016-03-17,1960
6,2016-03-18,1993
6,2016-03-19,2129
6,2016-03-20,2403
6,2016-03-21,1518
6,2016-03-22,1832
6,2016-03-23,1779
6,2016-03-24,1914
6,2016-03-25,2116
6,2016-03-26,2191
6,2016-03-27,2334
6,2016-03-28,1538
6,2016-03-29,1755
6,2016-03-30,1817
6,2016-03-31,1947
6,2016-04-01,2475
6,2016-04-02,2554
6,2016-04-03,2696
6,2016-04-04,1791
6,2016-04-05,2109
6,2016-04-06,2024
6,2016-04-07,2283
6,2016-04-08,2358
6,2016-04-09,2594
6,2016-04-10,2734
6,2016-04-11,1845
6,2016-04-12,2127
6,2016-04-13,2125
6,2016-04-14,2245
6,2016-04-15,2465
6,2016-04-16,2543
6,2016-04-17,2734
6,2016-04-18,1814
6,2016-04-19,2153
6,2016-04-20,2142
6,2016-04-21,2276
6,2016-04-22,2441
6,2016-04-23,2557
6,2016-04-24,2713
6,2016-04-25,1737
6,2016-04-26,2178
6,2016-04-27,2075
6,2016-04-28,2295
6,2016-04-29,2379
6,2016-04-30,2548
6,2016-05-01,2915
6,2016-05-02,1900
6,2016-05-03,2356
6,2016-05-04,2207
6,2016-05-05,2452
6,2016-05-06,2489
6,2016-05-07,2773
6,2016-05-08,2971
6,2016-05-09,1932
6,2016-05-10,2211
6,2016-05-11,2276
6,2016-05-12,2478
6,2016-05-13,2443
6,2016-05-14,2654
6,2016-05-15,2864
6,2016-05-16,1916
6,2016-05-17,2239
6,2016-05-18,2272
6,2016-05-19,2373
6,2016-05-20,2537
6,2016-05-21,2740
6,2016-05-22,2822
6,2016-05-23,1939
6,2016-05-24,2219
6,2016-05-25,2236
6,2016-05-26,2445
6,2016-05-27,2590
6,2016-05-28,2710
6,2016-05-29,2939
6,2016-05-30,1945
6,2016-05-31,2177
6,2016-06-01,2410
6,2016-06-02,2577
6,2016-06-03,2705
6,2016-06-04,2820
6,2016-06-05,3029
6,2016-06-06,2133
6,2016-06-07,2329
6,2016-06-08,2412
6,2016-06-09,2601
6,2016-06-10,2767
6,2016-06-11,2871
6,2016-06-12,3066
6,2016-06-13,2121
6,2016-06-14,2361
6,2016-06-15,2403
6,2016-06-16,2602
6,2016-06-17,2745
6,2016-06-18,2886
6,2016-06-19,3033
6,2016-06-20,2073
6,2016-06-21,2485
6,2016-06-22,2407
6,2016-06-23,2623
6,2016-06-24,2680
6,2016-06-25,2896
6,2016-06-26,3112
6,2016-06-27,2129
6,2016-06-28,2460
6,2016-06-29,2353
6,2016-06-30,2518
6,2016-07-01,2866
6,2016-07-02,3023
6,2016-07-03,3285
6,2016-07-04,2217
6,2016-07-05,2520
6,2016-07-06,2558
6,2016-07-07,2765
6,2016-07-08,2919
6,2016-07-09,3090
6,2016-07-10,3341
6,2016-07-11,2158
6,2016-07-12,2471
6,2016-07-13,2622
6,2016-07-14,2653
6,2016-07-15,2951
6,2016-07-16,3172
6,2016-07-17,3340
6,2016-07-18,2153
6,2016-07-19,2561
6,2016-07-20,2469
6,2016-07-21,2741
6,2016-07-22,2906
6,2016-07-23,3095
6,2016-07-24,3346
6,2016-07-25,2150
6,2016-07-26,2607
6,2016-07-27,2525
6,2016-07-28,2715
6,2016-07-29,2886
6,2016-07-30,3016
6,2016-07-31,3330
6,2016-08-01,1872
6,2016-08-02,2272
6,2016-08-03,2288
6,2016-08-04,2380
6,2016-08-05,2464
6,2016-08-06,2762
6,2016-08-07,2860
6,2016-08-08,1948
6,2016-08-09,2269
6,2016-08-10,2203
6,2016-08-11,2440
6,2016-08-12,2611
6,2016-08-13,2711
6,2016-08-14,2944
6,2016-08-15,1952
6,2016-08-16,2165
6,2016-08-17,2294
6,2016-08-18,2392
6,2016-08-19,2558
6,2016-08-20,2812
6,2016-08-21,2876
6,2016-08-22,1880
6,2016-08-23,2248
6,2016-08-24,2308
6,2016-08-25,2434
6,2016-08-26,2476
6,2016-08-27,2689
6,2016-08-28,2857
6,2016-08-29,1869
6,2016-08-30,2303
6,2016-08-31,2283
6,2016-09-01,2338
6,2016-09-02,2352
6,2016-09-03,2550
6,2016-09-04,2669
6,2016-09-05,1805
6,2016-09-06,2072
6,2016-09-07,2103
6,2016-09-08,2213
6,2016-09-09,2477
6,2016-09-10,2436
6,2016-09-11,2676
6,2016-09-12,1701
6,2016-09-13,2104
6,2016-09-14,2138
6,2016-09-15,2248
6,2016-09-16,2368
6,2016-09-17,2536
6,2016-09-18,2683
6,2016-09-19,1815
6,2016-09-20,2081
6,2016-09-21,2151
6,2016-09-22,2296
6,2016-09-23,2444
6,2016-09-24,2601
6,2016-09-25,2623
6,2016-09-26,1796
6,2016-09-27,2149
6,2016-09-28,2132
6,2016-09-29,2201
6,2016-09-30,2388
6,2016-10-01,2365
6,2016-10-02,2458
6,2016-10-03,1673
6,2016-10-04,1955
6,2016-10-05,1967
6,2016-10-06,2110
6,2016-10-07,2151
6,2016-10-08,2435
6,2016-10-09,2479
6,2016-10-10,1624
6,2016-10-11,1888
6,2016-10-12,1952
6,2016-10-13,2112
6,2016-10-14,2247
6,2016-10-15,2346
6,2016-10-16,2516
6,2016-10-17,1669
6,2016-10-18,1871
6,2016-10-19,2009
6,2016-10-20,2159
6,2016-10-21,2231
6,2016-10-22,2430
6,2016-10-23,2423
6,2016-10-24,1671
6,2016-10-25,1999
6,2016-10-26,1950
6,2016-10-27,2054
6,2016-10-28,2265
6,2016-10-29,2363
6,2016-10-30,2561
6,2016-10-31,1684
6,2016-11-01,2090
6,2016-11-02,2069
6,2016-11-03,2210
6,2016-11-04,2420
6,2016-11-05,2486
6,2016-11-06,2689
6,2016-11-07,1808
6,2016-11-08,2060
6,2016-11-09,2124
6,2016-11-10,2188
6,2016-11-11,2386
6,2016-11-12,2540
6,2016-11-13,2696
